    °„C	        No	    CH0	            CH1	            CH2	            CH3
65.858	1654	0.1300031024	520.2061545972	0.4017610789	-0.2798013854
65.864	1655	0.1300058442	519.9958693979	0.4017291308	-0.2797523904
65.877	1656	0.1300109702	519.7843325010	0.4016977788	-0.2796982693
65.888	1657	0.1300150234	519.5765506969	0.4016665460	-0.2796468901
65.902	1658	0.1300208646	519.3656396488	0.4016354323	-0.2795928883
65.916	1659	0.1300262290	519.1547286007	0.4016034842	-0.2795349526
65.926	1660	0.1300304014	518.9431917037	0.4015722514	-0.2794851231
65.937	1661	0.1300345737	518.7354098997	0.4015393496	-0.2794288563
65.943	1662	0.1300371963	518.5232471540	0.4015099050	-0.2793741393
65.962	1663	0.1300444680	518.3117102570	0.4014756919	-0.2793215680
65.977	1664	0.1300504285	518.1026767553	0.4014449359	-0.2792686390
65.988	1665	0.1300548393	517.8930174049	0.4014145375	-0.2792178559
66.003	1666	0.1300607997	517.6858614496	0.4013822318	-0.2791646885
66.007	1667	0.1300625879	517.4749504015	0.4013515950	-0.2791100907
66.017	1668	0.1300662833	517.2696719926	0.4013169051	-0.2790569233
66.028	1669	0.1300706941	517.0593867933	0.4012884141	-0.2790024447
66.038	1670	0.1300748664	516.8522308381	0.4012551547	-0.2789513039
66.052	1671	0.1300804693	516.6475782780	0.4012254716	-0.2789046931
66.068	1672	0.1300867873	516.4410481716	0.4011929274	-0.2788556980
66.076	1673	0.1300900060	516.2301371235	0.4011622906	-0.2788037228
66.086	1674	0.1300939399	516.0223553194	0.4011299849	-0.2787567543
66.101	1675	0.1300996620	515.8189544570	0.4010989905	-0.2787070440
66.117	1676	0.1301062185	515.6105468041	0.4010693074	-0.2786592411
66.127	1677	0.1301099140	515.4021391512	0.4010372401	-0.2786131071
66.141	1678	0.1301157552	515.1981124400	0.4010050536	-0.2785656618
66.158	1679	0.1301224309	514.9922081823	0.4009744168	-0.2785189318
66.162	1680	0.1301240999	514.7844263783	0.4009434224	-0.2784693407
66.173	1681	0.1301285106	514.5810255159	0.4009115935	-0.2784228491
66.186	1682	0.1301335174	514.3769988046	0.4008802414	-0.2783725428
66.201	1683	0.1301395971	514.1748496398	0.4008486510	-0.2783084082
66.217	1684	0.1301456767	513.9645644405	0.4008172989	-0.2782508301
66.223	1685	0.1301482993	513.7611635781	0.4007860661	-0.2782102989
66.237	1686	0.1301535446	513.5546334716	0.4007561446	-0.2781819271
66.243	1687	0.1301560479	513.3499809116	0.4007243157	-0.2781418728
66.255	1688	0.1301609355	513.1503351420	0.4006939173	-0.2780941891
66.261	1689	0.1301632005	512.9444308844	0.4006633997	-0.2780515121
66.270	1690	0.1301668960	512.7404041732	0.4006334782	-0.2780076431
66.286	1691	0.1301730949	512.5388808572	0.4005984307	-0.2779635357
66.293	1692	0.1301758367	512.3329765995	0.4005680323	-0.2779268192
66.310	1693	0.1301827508	512.1327049811	0.4005370379	-0.2778802084
66.321	1694	0.1301870424	511.9274265723	0.4005055666	-0.2778368162
66.337	1695	0.1301934797	511.7277808027	0.4004764796	-0.2777893709
66.350	1696	0.1301984865	511.5262574867	0.4004441738	-0.2777445482
66.361	1697	0.1302031356	511.3228566243	0.4004135371	-0.2777017520
66.362	1698	0.1302034932	511.1194557619	0.4003818274	-0.2776566909
66.374	1699	0.1302081424	510.9204358411	0.4003528595	-0.2776150869
66.389	1700	0.1302139837	510.7170349787	0.4003222227	-0.2775725292
66.400	1701	0.1302182752	510.5192667555	0.4002908707	-0.2775356935
66.416	1702	0.1302247125	510.3164917419	0.4002602339	-0.2774967121
66.428	1703	0.1302293617	510.1168459724	0.4002288818	-0.2774590419
66.445	1704	0.1302361566	509.9140709587	0.4001983643	-0.2774189876
66.447	1705	0.1302372295	509.7087925499	0.4001705885	-0.2773809598
66.469	1706	0.1302459318	509.5141535708	0.4001374483	-0.2773428129
66.479	1707	0.1302496272	509.3138819524	0.4001082420	-0.2773043083
66.483	1708	0.1302515346	509.1148620316	0.4000770092	-0.2772636579
66.496	1709	0.1302566606	508.9164679597	0.4000442266	-0.2772233651
66.514	1710	0.1302635747	508.7130670973	0.4000126362	-0.2771856950
66.526	1711	0.1302684623	508.5165505717	0.3999837875	-0.2771470712
66.533	1712	0.1302710849	508.3175306509	0.3999494553	-0.2771084474
66.553	1713	0.1302791912	508.1178848814	0.3999215603	-0.2770719693
66.550	1714	0.1302778799	507.9207425070	0.3998914003	-0.2770333455
66.565	1715	0.1302838403	507.7210967375	0.3998606443	-0.2769960330
66.580	1716	0.1302899200	507.5239543631	0.3998283386	-0.2769564555
66.586	1717	0.1302924234	507.3274378376	0.3997985363	-0.2769177125
66.595	1718	0.1302959997	507.1271662192	0.3997682571	-0.2768790887
66.617	1719	0.1303044635	506.9287721472	0.3997389316	-0.2768451140
66.628	1720	0.1303091127	506.7360107145	0.3997068643	-0.2768057750
66.643	1721	0.1303149539	506.5344873985	0.3996773004	-0.2767673896
66.650	1722	0.1303178150	506.3448552099	0.3996478557	-0.2767305539
66.660	1723	0.1303216297	506.1445835915	0.3996180534	-0.2766980098
66.678	1724	0.1303289014	505.9455636707	0.3995881319	-0.2766596244
66.696	1725	0.1303358156	505.7509246916	0.3995560646	-0.2766226695
66.701	1726	0.1303380805	505.5581632589	0.3995259046	-0.2765865491
66.713	1727	0.1303424913	505.3622725822	0.3994958639	-0.2765517400
66.729	1728	0.1303489286	505.1607492662	0.3994652271	-0.2765140698
66.729	1729	0.1303490478	504.9648585895	0.3994318485	-0.2764794991
66.737	1730	0.1303521472	504.7714713080	0.3994033575	-0.2764471934
66.757	1731	0.1303600151	504.5780840265	0.3993714094	-0.2764085696
66.766	1732	0.1303637105	504.3809416521	0.3993431568	-0.2763738797
66.780	1733	0.1303691942	504.1919353123	0.3993126392	-0.2763374016
66.784	1734	0.1303707439	503.9910378451	0.3992812872	-0.2763005660
66.795	1735	0.1303750354	503.7976505636	0.3992520809	-0.2762668297
66.809	1736	0.1303808767	503.6042632821	0.3992234706	-0.2762326167
66.823	1737	0.1303864795	503.4121276982	0.3991929531	-0.2761980460
66.826	1738	0.1303875524	503.2181145679	0.3991612434	-0.2761632369
66.845	1739	0.1303949434	503.0241014376	0.3991313219	-0.2761304543
66.857	1740	0.1303998310	502.8300883073	0.3991006851	-0.2760963605
66.871	1741	0.1304054338	502.6379527234	0.3990708827	-0.2760615513
66.874	1742	0.1304065067	502.4476946859	0.3990421533	-0.2760319874
66.896	1743	0.1304150898	502.2524298580	0.3990077018	-0.2759951518
66.907	1744	0.1304197389	502.0565391813	0.3989805221	-0.2759617732
66.922	1745	0.1304254610	501.8687845390	0.3989490508	-0.2759294674
66.938	1746	0.1304320175	501.6779006528	0.3989204406	-0.2758978770
66.948	1747	0.1304359514	501.4870167665	0.3988895654	-0.2758737967
66.960	1748	0.1304406005	501.2948811826	0.3988594054	-0.2758528159
66.970	1749	0.1304447729	501.1052489939	0.3988294839	-0.2758257553
66.979	1750	0.1304482299	500.9087324684	0.3988000392	-0.2758068011
66.986	1751	0.1304509717	500.7197261286	0.3987699985	-0.2757764027
66.999	1752	0.1304562170	500.5282163935	0.3987405538	-0.2757499382
67.004	1753	0.1304581243	500.3348291120	0.3987096786	-0.2757265732
67.012	1754	0.1304614622	500.1477003186	0.3986788034	-0.2756986782
67.031	1755	0.1304687339	499.9580681299	0.3986495971	-0.2756699488
67.050	1756	0.1304764825	499.7703134877	0.3986207484	-0.2756453917
67.053	1757	0.1304775554	499.5806812990	0.3985908269	-0.2756171391
67.069	1758	0.1304838735	499.3916749592	0.3985598325	-0.2755906746
67.073	1759	0.1304856617	499.2007910729	0.3985295533	-0.2755645678
67.080	1760	0.1304882843	499.0117847330	0.3984999894	-0.2755382225
67.092	1761	0.1304929334	498.8221525444	0.3984725713	-0.2755192682
67.111	1762	0.1305005628	498.6312686581	0.3984419345	-0.2755000755
67.118	1763	0.1305033046	498.4422623183	0.3984128474	-0.2754746840
67.132	1764	0.1305087883	498.2582627689	0.3983823298	-0.2754587099
67.148	1765	0.1305152256	498.0673788826	0.3983530044	-0.2754401133
67.156	1766	0.1305183250	497.8821276356	0.3983220099	-0.2754235432
67.167	1767	0.1305229742	497.6924954469	0.3982924460	-0.2753986284
67.185	1768	0.1305298883	497.5053666535	0.3982639550	-0.2753751442
67.183	1769	0.1305291730	497.3144827673	0.3982311725	-0.2753548786
67.196	1770	0.1305341798	497.1361158571	0.3982018470	-0.2753319904
67.202	1771	0.1305366832	496.9427285756	0.3981740712	-0.2753153011
67.220	1772	0.1305438358	496.7543480846	0.3981441497	-0.2752965853
67.235	1773	0.1305497963	496.5697226864	0.3981137513	-0.2752735779
67.249	1774	0.1305552799	496.3825938930	0.3980835913	-0.2752603457
67.263	1775	0.1305610019	496.1960909483	0.3980541467	-0.2752387688
67.265	1776	0.1305615980	496.0127172478	0.3980260133	-0.2752152845
67.280	1777	0.1305677969	495.8243367567	0.3979952573	-0.2751935884
67.292	1778	0.1305724460	495.6390855097	0.3979650973	-0.2751684353
67.310	1779	0.1305794794	495.4538342627	0.3979372023	-0.2751454279
67.313	1780	0.1305805523	495.2660796205	0.3979078768	-0.2751177713
67.322	1781	0.1305841285	495.0852093151	0.3978775977	-0.2750954792
67.345	1782	0.1305934269	494.8943254289	0.3978482722	-0.2750752136
67.360	1783	0.1305993873	494.7147068211	0.3978185891	-0.2750427887
67.362	1784	0.1306001026	494.5269521789	0.3977898596	-0.2750184700
67.371	1785	0.1306037981	494.3467077223	0.3977593421	-0.2749948665
67.376	1786	0.1306057054	494.1570755337	0.3977293013	-0.2749672100
67.395	1787	0.1306134540	493.9774569260	0.3977008103	-0.2749480173
67.407	1788	0.1306182224	493.7928315278	0.3976717232	-0.2749254867
67.414	1789	0.1306208450	493.6107095248	0.3976407288	-0.2749021217
67.426	1790	0.1306254942	493.4273358242	0.3976118802	-0.2748842403
67.440	1791	0.1306309778	493.2470913677	0.3975823163	-0.2748551533
67.449	1792	0.1306347925	493.0643435159	0.3975534676	-0.2748305961
67.459	1793	0.1306386072	492.8784664201	0.3975244997	-0.2748071119
67.471	1794	0.1306436140	492.6944668707	0.3974957703	-0.2747789785
67.481	1795	0.1306474287	492.5154741118	0.3974658488	-0.2747537061
67.493	1796	0.1306521970	492.3302228648	0.3974367617	-0.2747287914
67.510	1797	0.1306587536	492.1499784082	0.3974079131	-0.2747047111
67.520	1798	0.1306628067	491.9697339517	0.3973790644	-0.2746796772
67.527	1799	0.1306655485	491.7863602511	0.3973490237	-0.2746541664
67.532	1800	0.1306678135	491.6004831553	0.3973199366	-0.2746273443
67.553	1801	0.1306759197	491.4271230356	0.3972916840	-0.2745968267
67.549	1802	0.1306744892	491.2418717886	0.3972628353	-0.2745648786
67.565	1803	0.1306805689	491.0635048785	0.3972314833	-0.2745372221
67.575	1804	0.1306846220	490.8820087243	0.3972016810	-0.2745077774
67.588	1805	0.1306897480	490.6992608726	0.3971754549	-0.2744801208
67.605	1806	0.1306965429	490.5208939624	0.3971457718	-0.2744513914
67.619	1807	0.1307020265	490.3406495059	0.3971157311	-0.2744202777
67.625	1808	0.1307044107	490.1647859910	0.3970878361	-0.2743876144
67.634	1809	0.1307082254	489.9839156856	0.3970583914	-0.2743587657
67.645	1810	0.1307123977	489.8042970779	0.3970300196	-0.2743313476
67.650	1811	0.1307144243	489.6253043190	0.3970003365	-0.2743042871
67.662	1812	0.1307191927	489.4425564672	0.3969720839	-0.2742725774
67.675	1813	0.1307244379	489.2679446499	0.3969424008	-0.2742450401
67.681	1814	0.1307269413	489.0914552862	0.3969148634	-0.2742120191
67.697	1815	0.1307332594	488.9087074345	0.3968857763	-0.2741819784
67.707	1816	0.1307371933	488.7328439196	0.3968554972	-0.2741522952
67.712	1817	0.1307392198	488.5513477654	0.3968261717	-0.2741218969
67.722	1818	0.1307431537	488.3767359481	0.3967989920	-0.2740913793
67.728	1819	0.1307454187	488.1989948868	0.3967697857	-0.2740518018
67.749	1820	0.1307537634	488.0231313719	0.3967395065	-0.2740087672
67.756	1821	0.1307566244	487.8453903106	0.3967138765	-0.2739695474
67.764	1822	0.1307594854	487.6676492493	0.3966839550	-0.2739316388
67.783	1823	0.1307671148	487.4949149784	0.3966554640	-0.2738927766
67.791	1824	0.1307703335	487.3146705219	0.3966275690	-0.2738650008
67.810	1825	0.1307779629	487.1419362510	0.3965981243	-0.2738371059
67.810	1826	0.1307778436	486.9610659457	0.3965692757	-0.2738098069
67.824	1827	0.1307835657	486.7845765820	0.3965405462	-0.2737806007
67.838	1828	0.1307889301	486.6137198576	0.3965105055	-0.2737559243
67.845	1829	0.1307916719	486.4347270986	0.3964840410	-0.2737306520
67.850	1830	0.1307939369	486.2569860373	0.3964547155	-0.2737044259
67.853	1831	0.1307951290	486.0848776153	0.3964275358	-0.2736778422
67.866	1832	0.1308000166	485.9127691932	0.3964008329	-0.2736493512
67.879	1833	0.1308051426	485.7350281319	0.3963673351	-0.2736244365
67.892	1834	0.1308106262	485.5572870706	0.3963393209	-0.2735990449
67.902	1835	0.1308145601	485.3851786485	0.3963122604	-0.2735731765
67.912	1836	0.1308183748	485.2130702265	0.3962840078	-0.2735455199
67.918	1837	0.1308208782	485.0409618044	0.3962563512	-0.2735176249
67.943	1838	0.1308305342	484.8663499872	0.3962269066	-0.2734935447
67.947	1839	0.1308322031	484.6886089259	0.3961985347	-0.2734687491
67.957	1840	0.1308363754	484.5183780502	0.3961692093	-0.2734427615
67.966	1841	0.1308398325	484.3456437794	0.3961428640	-0.2734129592
67.970	1842	0.1308415014	484.1704061133	0.3961136577	-0.2733892365
67.993	1843	0.1308506805	483.9989235401	0.3960837362	-0.2733625337
67.997	1844	0.1308519918	483.8230600252	0.3960572717	-0.2733367844
68.015	1845	0.1308591444	483.6534549983	0.3960278270	-0.2733115121
68.026	1846	0.1308636743	483.4800948787	0.3959989784	-0.2732874318
68.025	1847	0.1308631975	483.3092381542	0.3959719179	-0.2732587024
68.043	1848	0.1308703501	483.1346263370	0.3959442613	-0.2732331916
68.047	1849	0.1308718998	482.9656471590	0.3959166048	-0.2732064887
68.059	1850	0.1308765489	482.7891577953	0.3958887098	-0.2731814547
68.070	1851	0.1308810789	482.6195527684	0.3958597419	-0.2731566592
68.083	1852	0.1308862049	482.4505735904	0.3958318469	-0.2731288834
68.091	1853	0.1308895428	482.2790910172	0.3958009717	-0.2731038495
68.103	1854	0.1308943111	482.1044791999	0.3957741496	-0.2730796500
68.120	1855	0.1309008676	481.9323707779	0.3957449434	-0.2730539008
68.129	1856	0.1309043247	481.7590106582	0.3957150218	-0.2730274363
68.139	1857	0.1309083778	481.5912831778	0.3956885574	-0.2730020447
68.151	1858	0.1309130270	481.4235556974	0.3956598279	-0.2729768916
68.159	1859	0.1309164841	481.2489438801	0.3956309793	-0.2729524537
68.159	1860	0.1309164841	481.0843456438	0.3956029651	-0.2729268237
68.178	1861	0.1309239942	480.9147406170	0.3955773351	-0.2728995247
68.185	1862	0.1309264976	480.7407546485	0.3955480096	-0.2728734179
68.191	1863	0.1309291202	480.5755305633	0.3955207107	-0.2728467150
68.211	1864	0.1309371073	480.4040479901	0.3954925773	-0.2728208466
68.218	1865	0.1309396107	480.2331912657	0.3954642055	-0.2727940245
68.231	1866	0.1309450943	480.0692188781	0.3954380986	-0.2727707787
68.250	1867	0.1309526045	479.8939812120	0.3954072234	-0.2727456255
68.255	1868	0.1309542734	479.7275054292	0.3953821895	-0.2727191611
68.259	1869	0.1309559423	479.5629071929	0.3953535792	-0.2726935311
68.267	1870	0.1309592802	479.3926763173	0.3953256843	-0.2726714774
68.284	1871	0.1309658367	479.2230712904	0.3952983853	-0.2726466818
68.298	1872	0.1309716780	479.0584730541	0.3952683446	-0.2726227208
68.303	1873	0.1309735853	478.8857387832	0.3952399728	-0.2725970908
68.317	1874	0.1309791881	478.7217663957	0.3952137467	-0.2725731297
68.323	1875	0.1309813339	478.5496579736	0.3951862094	-0.2725507183
68.328	1876	0.1309833605	478.3825563420	0.3951578376	-0.2725302143
68.343	1877	0.1309893209	478.2154547105	0.3951305387	-0.2725087567
68.353	1878	0.1309933740	478.0483530789	0.3951021668	-0.2724894448
68.358	1879	0.1309951622	477.8806255985	0.3950749871	-0.2724661989
68.374	1880	0.1310018379	477.7185307573	0.3950460193	-0.2724466486
68.383	1881	0.1310054142	477.5464223353	0.3950184819	-0.2724237604
68.398	1882	0.1310112554	477.3849533430	0.3949913022	-0.2724044485
68.412	1883	0.1310167391	477.2197292578	0.3949645993	-0.2723812027
68.414	1884	0.1310175735	477.0551310214	0.3949377772	-0.2723611756
68.431	1885	0.1310242493	476.8842742970	0.3949085709	-0.2723400755
68.431	1886	0.1310242493	476.7159209678	0.3948797223	-0.2723176642
68.439	1887	0.1310273487	476.5500710338	0.3948546883	-0.2722969217
68.446	1888	0.1310300905	476.3911054367	0.3948265549	-0.2722722454
68.463	1889	0.1310367662	476.2196228635	0.3947983023	-0.2722492380
68.478	1890	0.1310430843	476.0600314176	0.3947712418	-0.2722248001
68.487	1891	0.1310465414	475.8954331813	0.3947439429	-0.2722023888
68.497	1892	0.1310504753	475.7283315497	0.3947170016	-0.2721781893
68.498	1893	0.1310509521	475.5662367085	0.3946887490	-0.2721443338
68.512	1894	0.1310563166	475.4060194138	0.3946615693	-0.2721120281
68.526	1895	0.1310619194	475.2395436310	0.3946346280	-0.2720796032
68.534	1896	0.1310651380	475.0730678483	0.3946050641	-0.2720450325
68.537	1897	0.1310662109	474.9128505536	0.3945801493	-0.2720133228
68.545	1898	0.1310696680	474.7482523172	0.3945534464	-0.2719785137
68.555	1899	0.1310733635	474.5849057785	0.3945230481	-0.2719444199
68.576	1900	0.1310817081	474.4178041469	0.3944946763	-0.2719103260
68.578	1901	0.1310825426	474.2557093057	0.3944699999	-0.2718777819
68.581	1902	0.1310838539	474.0923627670	0.3944422242	-0.2718434496
68.595	1903	0.1310893375	473.9308937747	0.3944136139	-0.2718105478
68.612	1904	0.1310960133	473.7700506312	0.3943866726	-0.2717758579
68.626	1905	0.1311016161	473.6054523948	0.3943596121	-0.2717553539
68.630	1906	0.1311030466	473.4427317049	0.3943304059	-0.2717274589
68.637	1907	0.1311057884	473.2806368637	0.3943042990	-0.2717033787
68.657	1908	0.1311138946	473.1197937202	0.3942753312	-0.2716752453
68.664	1909	0.1311166365	472.9608281231	0.3942483899	-0.2716510458
68.674	1910	0.1311206896	472.7981074332	0.3942229983	-0.2716260118
68.680	1911	0.1311231930	472.6360125921	0.3941968914	-0.2715994282
68.692	1912	0.1311276037	472.4782986926	0.3941667315	-0.2715723676
68.701	1913	0.1311314184	472.3143263051	0.3941400286	-0.2715460224
68.713	1914	0.1311361868	472.1541090103	0.3941134449	-0.2715186042
68.724	1915	0.1311404783	471.9963951109	0.3940850731	-0.2714929743
68.729	1916	0.1311423857	471.8317968745	0.3940592047	-0.2714632911
68.744	1917	0.1311482269	471.6703278822	0.3940310713	-0.2714369459
68.759	1918	0.1311545450	471.5119881339	0.3940034148	-0.2714098854
68.770	1919	0.1311588366	471.3498932928	0.3939771887	-0.2713821096
68.780	1920	0.1311626513	471.1903018469	0.3939504858	-0.2713524265
68.783	1921	0.1311638433	471.0332137962	0.3939233061	-0.2713207168
68.798	1922	0.1311696846	470.8729965015	0.3938955303	-0.2712906761
68.808	1923	0.1311737377	470.7127792068	0.3938687082	-0.2712631387
68.823	1924	0.1311796982	470.5556911561	0.3938436743	-0.2712329788
68.823	1925	0.1311795790	470.3948480126	0.3938145872	-0.2712071104
68.839	1926	0.1311862547	470.2390116596	0.3937893149	-0.2711785001
68.855	1927	0.1311924536	470.0794202137	0.3937627312	-0.2711508436
68.858	1928	0.1311935265	469.9210804654	0.3937347170	-0.2711198492
68.868	1929	0.1311975796	469.7621148683	0.3937067028	-0.2710936231
68.876	1930	0.1312005598	469.6012717248	0.3936792847	-0.2710569066
68.884	1931	0.1312040169	469.4404285813	0.3936529394	-0.2710180444
68.898	1932	0.1312096197	469.2852180770	0.3936285015	-0.2709833545
68.909	1933	0.1312139112	469.1300075728	0.3936002489	-0.2709543866
68.923	1934	0.1312192757	468.9722936733	0.3935754534	-0.2709185047
68.926	1935	0.1312207062	468.8170831690	0.3935461279	-0.2708791656
68.931	1936	0.1312224943	468.6587434208	0.3935182329	-0.2708430452
68.939	1937	0.1312257130	468.5010295213	0.3934906956	-0.2708082361
